X,species,unique,series,cell_type,cell_line,tissue_type,IF,platform,FactorName,FactorType,MappedReadsNumber,RawReadsNumber,FastQCscore,UniquelyMappedRatio,PBC,FRiP,UnionDHSRatio,AllPeaksNumber,PeaksFoldChange>=10,PeaksFoldChange>=20,PeaksPromoterPercentage,PeaksExonPercentage,PeaksIntronPercentage,PeaksIntergenicPercentage
48520,Homo sapiens,GSM1356566,GSE44672,NA,U2OS,Bone,36.28,NA,H3K4me3,hm,5154913,6334300,39,0.814,0.944,0.529,0.977,30110,8764,183,0.241139240506329,0.221119253830779,0.349600266489007,0.188141239173884
48566,Homo sapiens,GSM1365901,GSE56897,Epithelial,LS174T,Colon,19.488,NA,H3K4me3,hm,76734800,89461097,39,0.858,0.983,0.332,0.976,24775,4895,34,0.217749201408797,0.210295683512163,0.373986403472848,0.197968711606192
48736,Homo sapiens,GSM1383856,GSE57498,Epithelial,NA,Mammary Gland,13.608,NA,H3K4me3,hm,22272061,32763790,36,0.68,0.985,0.209,0.967,34871,3776,18,0.20590365284899,0.156281683612873,0.412357695315895,0.225456968222242
48742,Homo sapiens,GSM1383862,GSE57498,Epithelial,MCF-7,Mammary Gland,13.608,NA,H3K4me3,hm,20092482,32198530,35,0.624,0.984,0.24,0.929,72317,5110,59,0.110566683834686,0.0725511212572558,0.414023023705787,0.402859171202272
48748,Homo sapiens,GSM1383868,GSE57498,Epithelial,PrEC,Prostate,13.608,NA,H3K4me3,hm,33345973,55741699,36,0.598,0.978,0.189,0.961,48717,2938,27,0.166974227124759,0.118766717120405,0.404445458126853,0.309813597627983
48754,Homo sapiens,GSM1383874,GSE57498,Epithelial,PC-3,Prostate,13.608,NA,H3K4me3,hm,32396108,46032945,36,0.704,0.982,0.355,0.97,48344,3616,32,0.151435053177097,0.0988199055091889,0.425146211001727,0.324598830311986
48781,Homo sapiens,GSM1386345,GSE51004,B Lymphocyte,P493-6,Blood,36.28,NA,H3K4me3,hm,41039051,50078375,38,0.819,0.972,0.394,0.971,41676,1921,23,0.136607401681322,0.0761184655522273,0.489177698328341,0.29809643443811
48871,Homo sapiens,GSM1394659,GSE57828,Fibroblast,NA,NA,NA,NA,H3K4me3,hm,47477897,52942811,38,0.897,0.971,0.683,0.978,39242,10355,257,0.190326376099857,0.172396153059136,0.366073255576018,0.271204215264989
48873,Homo sapiens,GSM1394661,GSE57828,Fibroblast,NA,NA,NA,NA,H3K4me3,hm,40547677,45461414,38,0.892,0.967,0.677,0.978,40817,13005,684,0.181558818465776,0.195430286037532,0.34201529796601,0.280995597530682
48875,Homo sapiens,GSM1394663,GSE57828,Fibroblast,NA,NA,NA,NA,H3K4me3,hm,50182301,56422967,38,0.889,0.981,0.51,0.979,37881,9807,172,0.190714815993212,0.186233959062467,0.362419132463676,0.260632092480645
48877,Homo sapiens,GSM1394665,GSE57828,Fibroblast,NA,NA,NA,NA,H3K4me3,hm,53257187,59327477,38,0.898,0.971,0.588,0.976,43532,10218,153,0.198787403753055,0.155078611277606,0.375005763290147,0.271128221679192
48964,Homo sapiens,GSM1402463,GSE46055,Epithelial,HCC2157,Mammary Gland,26.566,NA,H3K4me3,hm,21689792,25453428,38,0.852,0.902,0.272,0.975,26529,5876,13,0.261562937990075,0.180461381112921,0.392136065760067,0.165839615136937
48989,Homo sapiens,GSM1404660,GSE58247,CD4,A3.01,Blood,0,NA,H3K4me3,hm,1403750,2896728,4,0.485,0.863,0.579,0.974,19375,6117,54,0.256157381112201,0.256673723343832,0.393710951618733,0.0934579439252336
48990,Homo sapiens,GSM1404661,GSE58247,HIV-1 latency T cell line,ACH2,NA,0,NA,H3K4me3,hm,1443363,2551649,34,0.566,0.843,0.631,0.976,20744,6798,103,0.256693521153939,0.260842298229534,0.377779921848618,0.10468425876791
48991,Homo sapiens,GSM1404662,GSE58247,HIV-1 latency T cell line,NCHA1,NA,0,NA,H3K4me3,hm,3335987,5403078,28,0.617,0.794,0.747,0.97,26461,9740,333,0.263432525428215,0.209210874579347,0.372594245093961,0.154762354898476
48992,Homo sapiens,GSM1404663,GSE58247,HIV-1 latency T cell line,NCHA2,NA,0,NA,H3K4me3,hm,1308455,2380544,34,0.55,0.854,0.624,0.966,20430,6661,96,0.253697717700069,0.24512684885885,0.387256342442942,0.113919090998139
49038,Homo sapiens,GSM1406294,GSE58310,Monocyte,NA,Blood,31.201,NA,H3K4me3,hm,31358197,39077745,35,0.802,0.951,0.713,0.977,34270,9000,171,0.118870076322484,0.179781852209258,0.416001403631898,0.28534666783636
49050,Homo sapiens,GSM1406306,GSE58310,Monocyte,NA,Blood,31.201,NA,H3K4me3,hm,26517592,30943649,38,0.857,0.905,0.187,0.977,28988,4604,9,0.231845413304706,0.223291893202202,0.353153028361672,0.191709665131419
49053,Homo sapiens,GSM1406309,GSE58310,Macrophage,NA,Blood,31.201,NA,H3K4me3,hm,30391600,35075380,38,0.866,0.971,0.219,0.975,38009,2504,8,0.218143916404992,0.163944375544238,0.389450352270628,0.228461355780141
49056,Homo sapiens,GSM1406312,GSE58310,Macrophage,NA,Blood,31.201,NA,H3K4me3,hm,38817488,44714320,38,0.868,0.946,0.194,0.973,38018,2040,8,0.218337730870712,0.162374670184697,0.389155672823219,0.230131926121372
49059,Homo sapiens,GSM1406315,GSE58310,Macrophage,NA,Blood,31.201,NA,H3K4me3,hm,20758284,23526993,38,0.882,0.748,0.208,0.972,31604,1631,2,0.239970847328728,0.19272450725648,0.394163128208378,0.173141517206414
49294,Homo sapiens,GSM1435517,GSE53837,Lymphoblastoid,GM19239,Blood,8.626,NA,H3K4me3,hm,214695578,234425462,36,0.916,0.923,0.696,0.965,49702,7010,266,0.0896821060725632,0.123292660717538,0.464517695623141,0.322507537586758
49296,Homo sapiens,GSM1435519,GSE53837,Lymphoblastoid,GM19240,Blood,8.626,NA,H3K4me3,hm,291054580,329632056,36,0.883,0.959,0.425,0.96,58840,4354,120,0.0860889591640314,0.123264127595215,0.437508593427746,0.353138319813007
49298,Homo sapiens,GSM1435521,GSE53837,Lymphoblastoid,GM12878,Blood,8.626,NA,H3K4me3,hm,54227568,57147392,39,0.949,0.987,0.079,0.818,39604,129,19,0.0595265223446006,0.0624382833270034,0.431776174199266,0.44625902012913
49300,Homo sapiens,GSM1435523,GSE53837,Lymphoblastoid,GM12891,Blood,8.626,NA,H3K4me3,hm,61192710,65750936,38,0.931,0.915,0.661,0.968,51816,10777,568,0.131284591864381,0.133529434531873,0.44589155087665,0.289294422727097
49302,Homo sapiens,GSM1435525,GSE53837,Lymphoblastoid,GM12892,Blood,8.626,NA,H3K4me3,hm,64693348,69252352,38,0.934,0.908,0.668,0.966,47639,10735,667,0.139334077459301,0.134448118273909,0.440199650401196,0.286018153865594
49304,Homo sapiens,GSM1435527,GSE53837,Lymphoblastoid,GM18507,Blood,8.626,NA,H3K4me3,hm,132075596,146092418,39,0.904,0.972,0.195,0.868,152755,406,26,0.0558311269373033,0.0542017883305192,0.485457495943078,0.404509588789099
49306,Homo sapiens,GSM1435529,GSE53837,Fibroblast,GSM02456,NA,8.626,NA,H3K4me3,hm,65758976,69786644,38,0.942,0.889,0.749,0.971,43548,14840,1199,0.148461963529195,0.157119174801989,0.378706944188617,0.315711917480199
49308,Homo sapiens,GSM1435531,GSE53837,Fibroblast,GM2555,NA,8.626,NA,H3K4me3,hm,178032732,185362922,36,0.96,0.901,0.67,0.96,62789,11313,505,0.0987841702481187,0.0736048313655318,0.450416194021505,0.377194804364845
49310,Homo sapiens,GSM1435533,GSE53837,Monocyte,MNC491,NA,8.626,NA,H3K4me3,hm,63677454,68335394,38,0.932,0.924,0.586,0.972,37180,14763,1345,0.151411971355222,0.186218078638022,0.376813944061613,0.285556005945143
49312,Homo sapiens,GSM1435535,GSE53837,Monocyte,MNC492,NA,8.626,NA,H3K4me3,hm,163532190,174276214,37,0.938,0.939,0.458,0.963,46952,9812,403,0.127586947187634,0.11691713181623,0.420309145556033,0.335186775440103
49315,Homo sapiens,GSM1436881,GSE59435,Embryonic Stem Cell,WIBR2,Embryo,25.421,NA,H3K4me3,hm,11879053,39983373,38,0.297,0.983,0.207,0.973,30450,2788,7,0.249785916606284,0.214544496409986,0.371022989262894,0.164646597720835
49316,Homo sapiens,GSM1436882,GSE59435,Embryonic Stem Cell,WIBR2,Embryo,25.421,NA,H3K4me3,hm,17273443,48816638,38,0.354,0.99,0.207,0.972,35705,4017,11,0.226626187665149,0.199640186653174,0.323916343396863,0.249817282284815
49469,Homo sapiens,GSM1462965,GSE59980,Epithelial,MCF-7,Mammary Gland,8.026,NA,H3K4me3,hm,32894182,37266256,37,0.883,0.975,0.487,0.977,39171,9188,361,0.217509488152631,0.135578008000821,0.37914145040517,0.267771053441379
49472,Homo sapiens,GSM1462968,GSE59980,Epithelial,MCF-7,Mammary Gland,8.026,NA,H3K4me3,hm,50576409,58294104,38,0.868,0.986,0.321,0.976,29799,6258,42,0.250152284263959,0.165617597292724,0.362098138747885,0.222131979695431
49498,Homo sapiens,GSM1464990,GSE60104,T Lymphocyte,Jurkat,Blood,NA,NA,H3K4me3,hm,16325770,21387692,38,0.763,0.936,0.802,0.974,33909,8646,209,0.218232288928919,0.15527271653427,0.383515931843015,0.242979062693796
49500,Homo sapiens,GSM1464992,GSE60104,T Lymphocyte,Jurkat,Blood,NA,NA,H3K4me3,hm,20130790,26622562,38,0.756,0.93,0.821,0.973,34840,9049,267,0.191968264006669,0.151349642107684,0.385891281225745,0.270790812659902
49502,Homo sapiens,GSM1464994,GSE60104,T Lymphocyte,Jurkat,Blood,NA,NA,H3K4me3,hm,17877670,24685767,38,0.724,0.943,0.78,0.974,35993,9086,233,0.19871455997329,0.14579449653599,0.380456859853649,0.275034083637072
49504,Homo sapiens,GSM1464996,GSE60104,T Lymphocyte,Jurkat,Blood,NA,NA,H3K4me3,hm,17254770,23774223,38,0.726,0.951,0.783,0.974,37342,9416,242,0.192191145316564,0.145021586978091,0.371215574803572,0.291571692901773
49507,Homo sapiens,GSM1464999,GSE60104,T Lymphocyte,Jurkat,Blood,NA,NA,H3K4me3,hm,26980490,34884838,38,0.773,0.94,0.832,0.975,26183,8644,257,0.187303775174209,0.168045026418562,0.409219695229344,0.235431503177885
49508,Homo sapiens,GSM1465000,GSE60104,T Lymphocyte,Jurkat,Blood,NA,NA,H3K4me3,hm,26892972,35193278,38,0.764,0.936,0.821,0.975,27642,9251,337,0.192442977843855,0.169815425898394,0.395329441201001,0.24241215505675
49509,Homo sapiens,GSM1465001,GSE60104,T Lymphocyte,Jurkat,Blood,NA,NA,H3K4me3,hm,26022322,34920146,38,0.745,0.92,0.8,0.974,31244,9308,306,0.189144103682792,0.158026433979212,0.380886693186193,0.271942769151803
49510,Homo sapiens,GSM1465002,GSE60104,T Lymphocyte,Jurkat,Blood,NA,NA,H3K4me3,hm,3171697,4718592,38,0.672,0.955,0.692,0.973,22630,6025,6,0.266203601291864,0.189178427642348,0.381674998893952,0.162942972171836
49511,Homo sapiens,GSM1465003,GSE60104,T Lymphocyte,Jurkat,Blood,NA,NA,H3K4me3,hm,26253739,36060550,38,0.728,0.946,0.826,0.975,31794,9946,325,0.174598172076899,0.14311377245509,0.382382603214623,0.299905452253388
49519,Homo sapiens,GSM1465011,GSE60104,MV4;11,MV4-11,NA,NA,NA,H3K4me3,hm,20782357,32452446,38,0.64,0.945,0.829,0.975,32662,9176,356,0.192874881196922,0.12398442529969,0.425269031486648,0.25787166201674
49520,Homo sapiens,GSM1465012,GSE60104,MV4;11,MV4-11,NA,NA,NA,H3K4me3,hm,23301870,38480351,38,0.606,0.949,0.832,0.974,34969,9471,360,0.175171821305842,0.120904925544101,0.425400916380298,0.278522336769759
49521,Homo sapiens,GSM1465013,GSE60104,MV4;11,MV4-11,NA,NA,NA,H3K4me3,hm,25163847,39918282,38,0.63,0.95,0.831,0.977,34652,9852,394,0.178331984741648,0.121922321118946,0.419344584441105,0.280401109698301
49522,Homo sapiens,GSM1465014,GSE60104,MV4;11,MV4-11,NA,NA,NA,H3K4me3,hm,14290237,41551449,38,0.344,0.946,0.796,0.976,31034,8668,138,0.182504598109128,0.133393565873963,0.419734761705011,0.264367074311897
49527,Homo sapiens,GSM1465019,GSE60104,T Lymphocyte,Jurkat,Blood,NA,NA,H3K4me3,hm,14767890,19785555,38,0.746,0.949,0.8,0.974,36907,10379,298,0.194963774997965,0.144710064309554,0.364746424985754,0.295579735706727
49531,Homo sapiens,GSM1465030,GSE60106,Epithelial,HCT-116,Colon,9.036,NA,H3K4me3,hm,29688507,43218438,36,0.687,0.989,0.301,0.973,48234,3723,33,0.123642666221183,0.121575342465753,0.387111593718677,0.367670397594387
49532,Homo sapiens,GSM1465031,GSE60106,Epithelial,HCT-116,Colon,9.036,NA,H3K4me3,hm,7634156,9175040,38,0.832,0.98,0.109,0.946,17967,946,2,0.192354910714286,0.164285714285714,0.53046875,0.112890625
49600,Homo sapiens,GSM1467728,GSE60211,Embryonic Stem Cell,NA,Embryo,36.28,NA,H3K4me3,hm,44649866,49210540,37,0.907,0.994,0.071,0.953,17728,464,13,0.187916405671659,0.198849723819828,0.46124935937589,0.151984511132623
49601,Homo sapiens,GSM1467729,GSE60211,Embryonic Stem Cell,NA,Embryo,36.28,NA,H3K4me3,hm,53261998,58567274,37,0.909,0.993,0.088,0.957,19606,1238,16,0.192949907235622,0.189703153988868,0.450113378684807,0.167233560090703
49699,Homo sapiens,GSM1486000,GSE60692,Hematopoietic Cell,U937,Bone Marrow,0,NA,H3K4me3,hm,41610470,46828156,36,0.889,0.975,0.212,0.953,34843,872,27,0.143808370805949,0.062953995157385,0.420817479534187,0.372420154502479
49700,Homo sapiens,GSM1486001,GSE60692,Hematopoietic Cell,U937,Bone Marrow,0,NA,H3K4me3,hm,28792508,35252296,35,0.817,0.929,0.125,0.276,87919,977,7,0.0339309527337383,0.0351960974275391,0.457549266558009,0.473323683280714
49796,Homo sapiens,GSM1508939,GSE61586,Neural Stem Cell,NA,NA,12.444,NA,H3K4me3,hm,85842740,94263784,38,0.911,0.868,0.143,0.958,61572,68,14,0.103946039297468,0.0489263253934635,0.449851738407899,0.39727589690117
49851,Homo sapiens,GSM1517541,GSE61944,NA,Ewing sarcoma cell line SKMNC,NA,NA,NA,H3K4me3,hm,19347202,21698589,38,0.892,1,0.597,0.974,31546,7306,108,0.211357067996316,0.153396639883126,0.402261250674882,0.232985041445676
49876,Homo sapiens,GSM1517566,GSE61944,NA,A673,NA,NA,NA,H3K4me3,hm,1346877,1572864,38,0.856,0.999,0.748,0.953,2360,774,13,0.194987255734919,0.19838572642311,0.388700084961767,0.217926932880204
49911,Homo sapiens,GSM1521724,GSE62193,Embryonic Stem Cell,H9,Embryo,NA,NA,H3K4me3,hm,23707868,32368969,36,0.732,0.992,0.284,0.97,60455,3556,11,0.169610955079521,0.124773569541156,0.387532614295448,0.318082861083875
49916,Homo sapiens,GSM1521729,GSE62193,Embryonic Stem Cell,NA,Embryo,NA,NA,H3K4me3,hm,11280276,14543482,38,0.776,0.99,0.117,0.966,35044,1297,6,0.271882151029748,0.191618993135011,0.367906178489703,0.168592677345538
49920,Homo sapiens,GSM1521733,GSE62193,Neural Progenitor Cell,NA,NA,NA,NA,H3K4me3,hm,28323593,39801519,36,0.712,0.996,0.081,0.964,31732,523,4,0.233764582472424,0.170348707841953,0.412346228424298,0.183540481261324
49925,Homo sapiens,GSM1521738,GSE62193,Neural Progenitor Cell,NA,NA,NA,NA,H3K4me3,hm,70060935,89791891,38,0.78,0.972,0.541,0.973,55858,5962,164,0.157130226095743,0.117811580865768,0.40634078565113,0.318717407387358
49930,Homo sapiens,GSM1521743,GSE62193,Neural Progenitor Cell,NA,NA,NA,NA,H3K4me3,hm,23846406,31778496,36,0.75,0.995,0.146,0.967,38238,962,6,0.21362261669954,0.149796186719264,0.419460880999343,0.217120315581854
49935,Homo sapiens,GSM1521748,GSE62193,Neural Progenitor Cell,NA,NA,NA,NA,H3K4me3,hm,26861342,30145301,37,0.891,0.958,0.256,0.971,30587,3116,4,0.264012040702811,0.141870889637797,0.434904950430259,0.159212119229133
49940,Homo sapiens,GSM1521753,GSE62193,Neural Progenitor Cell,NA,NA,NA,NA,H3K4me3,hm,29052540,37191032,36,0.781,0.996,0.175,0.973,39278,1441,6,0.214092140921409,0.152017180549164,0.407884644884185,0.226006033645242
49945,Homo sapiens,GSM1521758,GSE62193,Neural Progenitor Cell,NA,NA,NA,NA,H3K4me3,hm,19142906,22744635,37,0.842,0.824,0.049,0.925,16134,233,1,0.218963588915124,0.127003852367342,0.554616627314527,0.0994159314030073
49957,Homo sapiens,GSM1526503,GSE62391,NA,NA,Prefrontal,NA,NA,H3K4me3,hm,3421456,4664602,26,0.733,0.943,0.23,0.972,24765,2031,0,0.246008326933182,0.202271716722584,0.411455596426695,0.140264359917539
49958,Homo sapiens,GSM1526504,GSE62391,NA,NA,Prefrontal,NA,NA,H3K4me3,hm,3889729,4557584,29,0.853,0.882,0.536,0.976,28065,7949,157,0.229219413044253,0.233213279606319,0.399636272866669,0.137931034482759
49959,Homo sapiens,GSM1526505,GSE62391,NA,NA,Prefrontal,NA,NA,H3K4me3,hm,4582204,7130849,25,0.643,0.959,0.164,0.97,22899,2135,1,0.254820515062743,0.204013816623672,0.399807616632417,0.141358051681168
50000,Homo sapiens,GSM773476,GSE31204,B Lymphocyte,NA,Blood,7.636,NA,H3K4me3,hm,10183838,14158057,31,0.719,0.991,0.005,0.82,3119,45,2,0.169786535303777,0.324794745484401,0.315927750410509,0.189490968801314
50103,Homo sapiens,GSM1251005,GSE51714,Lymphoblastoid,GM12878,Blood,8.694,NA,H3K4me3,hm,30760735,36282232,39,0.848,0.796,0.443,0.973,41413,3559,15,0.193952285417321,0.129559353170095,0.4738584999154,0.202629861497184
50104,Homo sapiens,GSM1251006,GSE51714,Lymphoblastoid,GM12878,Blood,8.694,NA,H3K4me3,hm,29482982,34810908,39,0.847,0.88,0.523,0.967,41690,3421,10,0.189985590778098,0.103938520653218,0.498559077809798,0.207516810758886
50155,Homo sapiens,GSM1340257,GSE55616,Epithelial,C4-2,NA,9.205,NA,H3K4me3,hm,11314072,12712169,31,0.89,0.915,0.798,0.971,28987,10924,394,0.264215550636414,0.201611787493082,0.361822080796901,0.172350581073603
50158,Homo sapiens,GSM1340260,GSE55616,Epithelial,C4-2,NA,9.205,NA,H3K4me3,hm,35203487,40138624,38,0.877,0.95,0.714,0.973,44710,11094,594,0.209371772419058,0.125825138084332,0.395886658583681,0.268916430912928
50160,Homo sapiens,GSM1340262,GSE55616,NA,NA,Prostate,9.205,NA,H3K4me3,hm,230126,275444,37,0.835,0.999,0.003,0.864,88,0,0,0.137931034482759,0.344827586206897,0.482758620689655,0.0344827586206897
50267,Homo sapiens,GSM1410781,GSE58428,Epithelial,LNCaP,Prostate,7.856,NA,H3K4me3,hm,32327126,38564980,38,0.838,0.945,0.326,0.97,19866,719,9,0.243384365811619,0.114417520024333,0.519669471763155,0.122528642400892
50350,Homo sapiens,GSM1418959,GSE58740,Fibroblast,IMR90,Lung,13.608,NA,H3K4me3,hm,119867644,129367844,38,0.927,0.963,0.704,0.977,51608,7148,204,0.134127354818621,0.127549431729721,0.428576988945975,0.309746224505683
50351,Homo sapiens,GSM1418960,GSE58740,Fibroblast,IMR90,Lung,13.608,NA,H3K4me3,hm,19150632,20731770,38,0.924,0.965,0.614,0.978,33689,9922,241,0.220548393819405,0.185179671916401,0.374110571913424,0.22016136235077
50370,Homo sapiens,GSM1427065,GSE59090,Proerythroblast,NA,Fetal Liver,14.178,NA,H3K4me3,hm,192223778,210719854,35,0.912,0.961,0.734,0.974,36707,6137,243,0.176973449872592,0.166232841055429,0.404334602844069,0.252459106227909
50428,Homo sapiens,GSM1447335,GSE59836,NA,NA,Testis,31.201,NA,H3K4me3,hm,174582037,274354931,35,0.636,0.996,0.161,0.964,143520,590,2,0.0596578292529906,0.0848307121860439,0.286361809966234,0.569149648594731
50459,Homo sapiens,GSM1479215,GSE60411,293T,293T-Rex,NA,36.28,NA,H3K4me3,hm,53787481,60934114,35,0.883,0.951,0.727,0.974,33031,9322,580,0.23054728785762,0.182287553908765,0.39458178946729,0.192583368766324
50518,Homo sapiens,GSM1519153,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,46302188,50238152,38,0.922,0.801,0.87,0.969,44986,8323,423,0.172484416740873,0.0767141585040071,0.407747105966162,0.343054318788958
50519,Homo sapiens,GSM1519154,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,45682968,49778619,38,0.918,0.826,0.826,0.968,51944,7802,238,0.150367243074432,0.0669712567231508,0.41283519364602,0.369826306556397
50520,Homo sapiens,GSM1519155,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,47957818,51648614,38,0.929,0.797,0.878,0.971,42240,7385,363,0.179628224582701,0.0804485963581184,0.427494309559939,0.312428869499241
50521,Homo sapiens,GSM1519156,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,37778267,40876272,38,0.924,0.811,0.848,0.971,45701,8182,356,0.177505973126411,0.0749654764253304,0.417548935797111,0.329979614651148
50522,Homo sapiens,GSM1519157,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,39137182,44564853,38,0.878,0.814,0.842,0.969,43454,6905,252,0.179272031534543,0.0770844378875545,0.425693275858095,0.317950254719808
50523,Homo sapiens,GSM1519158,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,41911707,45953650,38,0.912,0.808,0.857,0.97,43465,7298,280,0.177938567182063,0.0790377215014863,0.418162545798097,0.324861165518354
50524,Homo sapiens,GSM1519159,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,45563668,49738646,38,0.916,0.812,0.859,0.972,48957,9153,429,0.164569136636176,0.0746311416702478,0.411566087543741,0.349233634149835
50525,Homo sapiens,GSM1519160,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,50310521,54380961,38,0.925,0.805,0.865,0.968,52260,9856,448,0.150531863919502,0.0675419262098706,0.402625778629612,0.379300431241016
50526,Homo sapiens,GSM1519161,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,42583162,46440304,37,0.917,0.808,0.86,0.97,47817,9266,426,0.164806399597931,0.08033003162105,0.39915816807321,0.355705400707809
50527,Homo sapiens,GSM1519162,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,168629,183379,38,0.92,0.973,0.018,0.951,364,1,0,0.225274725274725,0.186813186813187,0.524725274725275,0.0631868131868132
50528,Homo sapiens,GSM1519163,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,48001424,51679899,37,0.929,0.792,0.882,0.971,43256,8249,398,0.179285912753543,0.0882421042882282,0.400991016022969,0.33148096693526
50529,Homo sapiens,GSM1519164,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,45735857,49479346,38,0.924,0.798,0.879,0.971,46207,9376,499,0.166204325776949,0.0816609596463092,0.402323262970829,0.349811451605912
50530,Homo sapiens,GSM1519165,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,4323530,4718592,38,0.916,0.805,0.691,0.973,29218,4777,21,0.257167323171776,0.146120911114917,0.401267340297996,0.195444425415311
50531,Homo sapiens,GSM1519166,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,4695941,5242880,38,0.896,0.826,0.648,0.971,29944,4091,14,0.249523745864109,0.139467263794659,0.407071956151198,0.203937034190034
50532,Homo sapiens,GSM1519167,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,43129776,47951876,38,0.899,0.825,0.812,0.973,48705,7122,212,0.164802401612041,0.0778673356088333,0.414257515318501,0.343072747460624
50533,Homo sapiens,GSM1519168,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,41974545,46194059,38,0.909,0.808,0.832,0.973,44985,7919,259,0.168659408189166,0.0858994055173335,0.39865963084185,0.346781555451651
50534,Homo sapiens,GSM1519169,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,48729311,53405047,38,0.912,0.8,0.866,0.972,42413,7652,306,0.176413623695026,0.0886673909962681,0.417969672634513,0.316949312674193
50535,Homo sapiens,GSM1519170,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,38742108,42168760,38,0.919,0.797,0.853,0.97,41131,7121,252,0.180660710373202,0.0942376512403535,0.419042286437666,0.306059351948779
50536,Homo sapiens,GSM1519171,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,45407606,49349963,38,0.92,0.802,0.855,0.974,45780,8054,331,0.163870600844288,0.0861348673418054,0.414226032940353,0.335768498873554
50537,Homo sapiens,GSM1519172,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,52956276,57288336,38,0.924,0.775,0.899,0.974,41813,9456,537,0.165121793489976,0.0980096285118919,0.409283609973414,0.327584968024718
50538,Homo sapiens,GSM1519173,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,41919974,45822327,38,0.915,0.796,0.85,0.972,42727,7913,290,0.172372583479789,0.0949033391915641,0.411388400702988,0.321335676625659
50539,Homo sapiens,GSM1519174,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,49238710,53162560,37,0.926,0.807,0.86,0.974,47531,8849,388,0.160675909148371,0.0895242509797312,0.397876195693397,0.351923644178501
50540,Homo sapiens,GSM1519175,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,50637123,54960736,37,0.921,0.825,0.837,0.975,54991,8915,326,0.130369857775026,0.0769763079780744,0.400196674740043,0.392457159506856
50541,Homo sapiens,GSM1519176,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,50611214,54286576,37,0.932,0.788,0.89,0.973,40434,8044,380,0.180897429547818,0.0970977168045169,0.418726165123075,0.30327868852459
50542,Homo sapiens,GSM1519177,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,50541183,54379566,37,0.929,0.797,0.878,0.972,46762,9451,488,0.162404694594363,0.0917501927525058,0.404030669065365,0.341814443587767
50543,Homo sapiens,GSM1519178,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,208105789,224765171,36,0.926,0.773,0.946,0.975,50321,12705,1104,0.121416626851409,0.0812629399585921,0.389910813823857,0.407409619366141
50544,Homo sapiens,GSM1519179,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,207100606,223918458,36,0.925,0.777,0.952,0.975,50839,13572,1396,0.12764280506788,0.0874268487320447,0.386632775708853,0.398297570491222
50545,Homo sapiens,GSM1519180,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,31519031,36590757,38,0.861,0.872,0.651,0.969,49181,5301,76,0.173766953121818,0.0807844255284487,0.42715757748544,0.318291043864294
50546,Homo sapiens,GSM1519181,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,21258332,22766399,38,0.934,0.856,0.752,0.969,56527,7167,127,0.162477637848274,0.0731353065164639,0.398090582213012,0.366296473422251
50547,Homo sapiens,GSM1519182,GSE62063,B Lymphocyte,Ramos,NA,32.403,NA,H3K4me3,hm,31379546,33409630,38,0.939,0.835,0.834,0.971,52195,9185,359,0.170692400667652,0.0793699518446751,0.39796251175105,0.351975135736623
